0	1	0.03551950305700302
0	5	-0.03487719967961311
0	6	0.0070077767595648766
0	8	0.0037389337085187435
0	9	0.039485011249780655
0	10	0.0058565218932926655
0	12	-0.016662364825606346
0	13	-0.035238515585660934
0	14	0.040809012949466705
0	15	-0.016385208815336227
0	16	0.015865936875343323
0	18	-0.030556695535779
0	20	0.03325316309928894
0	21	-0.026512248441576958
0	22	-0.03853220492601395
0	23	0.021784352138638496
0	24	-0.033511802554130554
0	26	0.0019689896143972874
0	27	0.02058096043765545
0	29	-0.03589118644595146
0	30	-0.03537115082144737
0	32	-0.009245763532817364
0	33	-0.03595016524195671
0	37	0.03622385859489441
0	39	0.026810310781002045
0	41	-0.014572382904589176
0	42	-0.008419716730713844
0	45	-0.05636148527264595
0	47	-0.031807009130716324
0	48	-0.046823106706142426
0	49	0.02958235703408718
0	50	0.03078601509332657
0	51	0.01934918761253357
0	52	-0.04480923339724541
0	53	-0.03388335555791855
0	56	0.018788589164614677
0	69	0.0010756631381809711
0	70	-0.039807453751564026
0	72	0.0026719251181930304
0	73	0.007701434660702944
0	75	0.04309238865971565
0	76	0.013219681568443775
0	78	0.03355754539370537
0	79	0.01769063249230385
0	80	0.04425223171710968
0	81	-0.02751506306231022
0	82	0.00723908981308341
0	83	-0.052449606359004974
0	84	-0.027107933536171913
0	85	-0.040750619024038315
0	86	0.034397270530462265
0	88	0.012039228342473507
0	90	0.019158532842993736
0	91	0.0073851835913956165
0	92	-0.012030988931655884
0	93	-0.018948638811707497
0	94	-0.017357029020786285
0	95	-0.04661724716424942
0	96	-0.04731227457523346
0	100	-0.02829195000231266
0	101	-0.019597403705120087
0	103	0.003577396972104907
0	104	-0.0198007021099329
0	105	-0.04927704483270645
0	106	0.03131883963942528
0	107	0.043607596307992935
0	108	-0.046091508120298386
0	111	-0.04093630611896515
0	112	0.037986721843481064
0	114	0.026665804907679558
0	115	-0.005145489703863859
0	118	0.031549982726573944
0	119	-0.01789865456521511
0	121	0.010707887820899487
0	122	0.03528112173080444
0	125	0.03792545571923256
0	126	0.0346929207444191
0	129	-0.008869040757417679
0	130	-0.03857588768005371
0	132	-0.03574857860803604
0	136	-0.013389227911829948
0	138	-0.03886370733380318
0	140	0.025877472013235092
0	143	0.011336635798215866
0	144	-0.025444794446229935
0	145	0.026000535115599632
