0 0 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.333333333333E-02 1
1 0 -1.233656481983E-03 -6.361979429958E-03 6.480485366294E-03 3.342153591462E-02 0
2 0 -2.631860609530E-03 -1.381709497729E-02 1.406551825848E-02 3.342004317979E-02 0
3 0 -2.272784794060E-03 -1.504294972433E-02 1.521367434675E-02 3.341994673603E-02 0
4 0 -9.765518419061E-05 -1.203117544843E-02 1.203157176789E-02 3.343584162464E-02 0
5 0 2.770643536985E-03 -1.098406738423E-02 1.132811554984E-02 3.343811595494E-02 0
6 0 5.301886689490E-03 -9.387408635844E-03 1.078116150350E-02 3.343713052953E-02 0
7 0 7.740316030752E-03 -8.410835804404E-03 1.143042655305E-02 3.344162489316E-02 0
8 0 1.005290157502E-02 -7.444370352909E-03 1.250917583330E-02 3.344469611782E-02 0
9 0 1.217670221735E-02 -6.794517530920E-03 1.394408639417E-02 3.344518530156E-02 0
10 0 1.413859970982E-02 -6.141917072566E-03 1.541502990852E-02 3.344812927274E-02 0
11 0 1.600859641548E-02 -5.637650092382E-03 1.697227909733E-02 3.345236797335E-02 0
12 0 1.776923689561E-02 -5.152739850989E-03 1.850125692552E-02 3.345535319647E-02 0
13 0 1.946272896803E-02 -4.751245379043E-03 2.003427441997E-02 3.345878061273E-02 0
14 0 2.112664165885E-02 -4.365397083875E-03 2.157293859170E-02 3.346383536995E-02 0
15 0 2.277325356663E-02 -4.024177843465E-03 2.312606938772E-02 3.346892286794E-02 0
16 0 2.441056149128E-02 -3.700930782088E-03 2.468952006365E-02 3.347373415841E-02 0
17 0 2.607487483191E-02 -3.414703666134E-03 2.629751506564E-02 3.347931379672E-02 0
18 0 2.778232183674E-02 -3.147071931622E-03 2.795999764634E-02 3.348542862585E-02 0
19 0 2.953568141337E-02 -2.907852248970E-03 2.967847841878E-02 3.349127312334E-02 0
20 0 3.134454933307E-02 -2.693499673241E-03 3.146006537474E-02 3.349707638936E-02 0
21 0 3.322371404184E-02 -2.509981523092E-03 3.331839104729E-02 3.350307906034E-02 0
22 0 3.517396583933E-02 -2.351749426031E-03 3.525249775873E-02 3.350882771320E-02 0
