VARIABLES = x nde ndi rho phi ef
ZONE I=101 T=ZONE_000000
0 1.0002e+16 1.0002e+16 -5.16097e-10 0 -0.0141595
0.0001 1e+16 1e+16 1.72032e-10 1.41595e-06 -0.013188
0.0002 1e+16 9.99999e+15 -5.16097e-10 2.6376e-06 -0.015131
0.0003 1e+16 1e+16 -6.8813e-10 4.44214e-06 -0.0219313
0.0004 1e+16 1e+16 3.44065e-10 7.02387e-06 -0.0238743
0.0005 1e+16 1e+16 -1.54829e-09 9.217e-06 -0.0306747
0.0006 1e+16 1e+16 3.44065e-10 1.31588e-05 -0.037475
0.0007 1e+16 1e+16 1.72032e-10 1.6712e-05 -0.0345606
0.0008 1e+16 1e+16 -8.60162e-10 2.00709e-05 -0.0384466
0.0009 1e+16 1e+16 3.44065e-10 2.44013e-05 -0.041361
0.001 1e+16 9.99999e+15 -1.37626e-09 2.83431e-05 -0.0471899
0.0011 9.99999e+15 1e+16 1.89236e-09 3.38393e-05 -0.0442756
0.0012 1e+16 1e+16 6.8813e-10 3.71982e-05 -0.0297035
0.0013 1e+16 1e+16 -1.72032e-10 3.978e-05 -0.0267892
0.0014 1e+16 1e+16 -3.44065e-10 4.25561e-05 -0.0297036
0.0015 1e+16 1e+16 2.93308e-20 4.57207e-05 -0.0316467
0.0016 1e+16 1e+16 8.60162e-10 4.88854e-05 -0.0267894
0.0017 9.99999e+15 1e+16 6.8813e-10 5.10786e-05 -0.0180462
0.0018 1e+16 1e+16 1.03219e-09 5.24946e-05 -0.00833151
0.0019 1e+16 9.99999e+15 -6.8813e-10 5.27449e-05 -0.00638865
0.002 1e+16 1e+16 -5.16097e-10 5.37724e-05 -0.0131891
0.0021 1e+16 1e+16 3.44065e-10 5.53827e-05 -0.0141606
0.0022 1e+16 1e+16 5.16097e-10 5.66045e-05 -0.00930335
0.0023 1e+16 1e+16 -6.8813e-10 5.72434e-05 -0.0102749
0.0024 1e+16 1e+16 -5.16097e-10 5.86595e-05 -0.0170754
0.0025 1e+16 1e+16 1.72032e-10 6.06585e-05 -0.0190184
0.0026 9.99999e+15 1e+16 2.58049e-09 6.24632e-05 -0.00347492
0.0027 1e+16 1e+16 -8.60162e-10 6.13535e-05 0.00623971
0.0028 1e+16 1e+16 -6.8813e-10 6.12152e-05 -0.00250367
0.0029 1e+16 1e+16 5.16097e-10 6.18542e-05 -0.00347526
0.003 1e+16 1e+16 -6.8813e-10 6.19103e-05 -0.00444686
0.0031 1e+16 1e+16 -1.03219e-09 6.27436e-05 -0.0141617
0.0032 1e+16 1e+16 -1.72032e-10 6.47426e-05 -0.0209622
0.0033 9.99999e+15 1e+16 8.60162e-10 6.6936e-05 -0.0170764
0.0034 1e+16 1e+16 -8.60162e-10 6.81579e-05 -0.0170765
0.0035 9.99999e+15 1e+16 1.89236e-09 7.03513e-05 -0.0112478
0.0036 9.99999e+15 1e+16 1.54829e-09 7.04075e-05 0.00818156
0.0037 1e+16 1e+16 -6.8813e-10 6.8715e-05 0.0130388
0.0038 1e+16 1e+16 8.60162e-10 6.77997e-05 0.0140101
0.0039 1e+16 1e+16 3.44065e-10 6.5913e-05 0.0208103
0.004 9.99999e+15 1e+16 8.60162e-10 6.36376e-05 0.0276105
0.0041 1e+16 9.99999e+15 -6.8813e-10 6.03909e-05 0.0285819
0.0042 1e+16 1e+16 9.24e-20 5.79213e-05 0.0246958
0.0043 1e+16 1e+16 6.8813e-10 5.54517e-05 0.0285816
0.0044 9.99999e+15 1e+16 6.8813e-10 5.22049e-05 0.0363533
0.0045 1e+16 9.99999e+15 -1.54829e-09 4.8181e-05 0.0314957
0.0046 1e+16 1e+16 -6.13714e-20 4.59058e-05 0.0227523
0.0047 1e+16 1e+16 -8.60162e-10 4.36306e-05 0.0178948
0.0048 1e+16 1e+16 5.16097e-10 4.23268e-05 0.0159517
