0:	6.491237234274E-06
1:	1.524620115273E-05
2:	2.577019427654E-05
3:	3.364931443957E-05
4:	3.821295501749E-05
5:	4.425209915387E-05
6:	5.299729448331E-05
7:	6.158104278294E-05
8:	6.811486159558E-05
9:	7.283258197168E-05
10:	8.000107145014E-05
11:	8.737786933084E-05
12:	9.418802124008E-05
13:	1.007071400543E-04
14:	1.069959934913E-04
15:	1.139760140647E-04
16:	1.208570943870E-04
17:	1.271317228766E-04
18:	1.338420991684E-04
19:	1.404278832375E-04
20:	1.473449888718E-04
21:	1.547706647734E-04
22:	1.619259293224E-04
23:	1.697475455823E-04
24:	1.776729262653E-04
25:	1.855359951266E-04
26:	1.932519352417E-04
27:	2.008747097260E-04
28:	2.088760622144E-04
29:	2.168950012617E-04
30:	2.248987951270E-04
31:	2.329633766875E-04
32:	2.411074243420E-04
33:	2.493901500871E-04
34:	2.576743687667E-04
35:	2.659671914267E-04
36:	2.743947741913E-04
37:	2.828438097494E-04
38:	2.914005538791E-04
39:	2.999861751631E-04
40:	3.085995468412E-04
41:	3.173237744752E-04
42:	3.260672316701E-04
43:	3.348952680792E-04
44:	3.437791685011E-04
45:	3.527160768315E-04
46:	3.617257562650E-04
47:	3.709444709658E-04
48:	3.802963470824E-04
49:	3.897167910013E-04
50:	3.991880969680E-04
51:	4.087530406184E-04
52:	4.183783895756E-04
53:	4.280661015043E-04
54:	4.378286474745E-04
55:	4.476497070250E-04
56:	4.575425439813E-04
57:	4.674906583750E-04
58:	4.775018233671E-04
59:	4.875847327691E-04
60:	4.977261104060E-04
61:	5.079382133986E-04
62:	5.182163481941E-04
63:	5.285641099312E-04
64:	5.389828185333E-04
65:	5.494675974033E-04
66:	5.600249344804E-04
67:	5.706546672037E-04
68:	5.813544641062E-04
69:	5.921284157721E-04
70:	6.029734884897E-04
71:	6.138918685787E-04
72:	6.248856059075E-04
73:	6.359528905343E-04
74:	6.470952963630E-04
75:	6.583420773837E-04
76:	6.696757153136E-04
77:	6.810871009474E-04
78:	6.925734408449E-04
79:	7.041360604026E-04
80:	7.157746245188E-04
81:	7.274884061672E-04
82:	7.392767361479E-04
83:	7.511406716001E-04
84:	7.630802840414E-04
85:	7.750937469967E-04
86:	7.871820606703E-04
87:	7.993458335194E-04
88:	8.115826965001E-04
89:	8.238939141440E-04
90:	8.362801861588E-04
91:	8.487394488866E-04
92:	8.612723541934E-04
93:	8.738799279429E-04
94:	8.865605379197E-04
95:	8.993143463374E-04
96:	9.121424383023E-04
97:	9.250443968145E-04
98:	9.380200619290E-04
99:	9.510697557004E-04
100:	9.641939363082E-04
101:	9.773930902431E-04
102:	9.906675317772E-04
103:	1.004017353034E-03
104:	1.017442639674E-03
105:	1.030943436776E-03
106:	1.044519733773E-03
107:	1.058171610505E-03
108:	1.071899226604E-03
109:	1.085702551585E-03
110:	1.099581356842E-03
111:	1.113535432558E-03
112:	1.127564551080E-03
113:	1.141668340814E-03
114:	1.155846364689E-03
115:	1.170098216528E-03
116:	1.184423447236E-03
117:	1.198821549772E-03
118:	1.213292054109E-03
119:	1.227834495791E-03
120:	1.242448335240E-03
121:	1.257133009288E-03
122:	1.271887996497E-03
123:	1.286712744722E-03
124:	1.301606642821E-03
125:	1.316569086690E-03
126:	1.331599490638E-03
127:	1.346697221454E-03
128:	1.361861621075E-03
129:	1.377092047068E-03
130:	1.392387841306E-03
131:	1.407748302228E-03
132:	1.423172734310E-03
133:	1.438660451691E-03
134:	1.454210732865E-03
135:	1.469822827121E-03
136:	1.485495999239E-03
137:	1.501229508354E-03
138:	1.517022581705E-03
139:	1.532874438282E-03
140:	1.548784304247E-03
141:	1.564751383461E-03
142:	1.580774860991E-03
143:	1.596853928506E-03
144:	1.612987773854E-03
145:	1.629175557435E-03
146:	1.645416433112E-03
147:	1.661709561453E-03
148:	1.678054090442E-03
149:	1.694449147898E-03
